dbo|Marcas|2020-10-23 05:12:17.070|2020-10-23 05:12:17.073|222
dbo|MeasureDimension|2020-10-23 05:12:17.077|2020-10-23 05:12:17.077|0
dbo|MeasureWeight|2020-10-23 05:12:17.080|2020-10-23 05:12:17.080|0
dbo|MessageTemplate|2020-10-23 05:12:17.083|2020-10-23 05:12:17.083|0
dbo|Modulos|2020-10-23 05:12:17.087|2020-10-23 05:12:17.087|76
dbo|Moneda|2020-10-23 05:12:17.090|2020-10-23 05:12:19.870|0
dbo|Monedas|2020-10-23 05:12:17.093|2020-10-23 05:12:19.870|0
dbo|MovCuentas|2020-10-23 05:12:17.097|2020-10-23 05:12:19.870|4
dbo|Movimiento_Cuenta|2020-10-23 05:12:17.100|2020-10-23 05:12:19.890|3
dbo|MovInvent|2020-10-23 05:12:17.107|2020-10-23 05:12:19.890|2
dbo|MovInventMes|2020-10-23 05:12:17.110|2025-05-13 07:04:05.840|1024
dbo|MovPeridoMes|2020-10-23 05:12:17.117|2025-05-13 07:11:06.660|1024
dbo|MSreplication_options|2010-04-02 17:41:15.183|2010-04-02 17:41:24.963|3
dbo|News|2020-10-22 20:55:53.547|2020-10-23 05:12:20.767|0
dbo|NewsComment|2020-10-23 05:12:17.123|2020-10-23 05:12:20.770|0
dbo|NewsLetterSubscription|2020-10-23 05:12:17.127|2020-10-23 05:12:17.127|0
dbo|Nomina|2020-10-23 05:12:17.130|2020-10-23 05:12:19.900|0
dbo|Nota|2020-10-23 05:12:17.137|2021-05-26 19:34:46.353|0
dbo|NOTACREDITO|2020-10-23 05:12:17.147|2021-05-26 19:34:45.980|20
dbo|NOTADEBITO|2020-10-23 05:12:17.157|2021-05-26 19:34:45.953|0
dbo|NotasPrestamos|2020-10-23 05:12:17.167|2020-10-23 05:12:20.257|0
dbo|Ordenes|2020-10-23 05:12:17.173|2021-05-26 19:34:46.500|0
dbo|Order|2020-10-22 20:55:53.690|2020-10-23 05:12:20.950|0
dbo|OrderNote|2020-10-23 05:12:17.190|2020-10-23 05:12:20.797|0
dbo|OrderProductVariant|2020-10-22 20:55:53.780|2020-10-22 21:04:27.353|0
dbo|p_cobrar|2020-10-23 05:12:17.197|2020-10-23 05:12:20.267|120
dbo|P_Cobrarc|2020-10-23 05:12:17.200|2020-10-23 05:12:20.270|2
dbo|P_Pagar|2020-10-23 05:12:17.207|2020-10-23 05:12:20.273|16
dbo|PagoNomina|2020-10-23 05:12:17.210|2020-10-23 05:12:20.273|0
dbo|pagos|2020-10-23 05:12:17.213|2021-05-26 19:34:46.587|6
dbo|Pagos_Detalle|2020-10-23 05:12:17.220|2020-10-23 05:12:20.283|6
dbo|Pagosc|2020-10-23 05:12:17.223|2021-05-26 19:34:46.507|1
dbo|PagosC_Detalle|2020-10-23 05:12:17.230|2020-10-23 05:12:20.293|0
dbo|pcobrar|2020-10-23 05:12:17.233|2020-10-23 05:12:20.297|0
dbo|Pedidos|2020-10-23 05:12:17.240|2020-10-23 05:12:20.337|29
dbo|PermissionRecord|2020-10-22 20:55:53.917|2020-10-23 05:12:20.810|0
dbo|PermissionRecord_Role_Mapping|2020-10-23 05:12:17.253|2020-10-23 05:12:20.813|0
dbo|PhoneList|2020-10-23 05:12:17.280|2020-10-23 05:12:19.007|1
dbo|Picture|2020-10-22 20:55:53.927|2020-10-23 05:12:20.850|0
dbo|Poll|2020-10-22 20:55:53.930|2020-10-22 21:04:27.367|0
dbo|PollAnswer|2020-10-22 20:55:53.933|2020-10-23 05:12:20.830|0
dbo|PollVotingRecord|2020-10-23 05:12:17.310|2020-10-23 05:12:20.833|0
dbo|PorCobrarFecha|2020-10-23 05:12:17.350|2020-10-23 05:12:20.320|0
dbo|Prestaciones|2020-10-23 05:12:17.360|2020-10-23 05:12:17.363|0
dbo|Prestamos|2020-10-23 05:12:17.373|2020-10-23 05:12:20.323|0
dbo|Presupuestos|2020-10-23 05:12:17.390|2021-05-26 19:34:46.637|0
dbo|Product|2020-10-22 20:55:53.967|2020-10-23 05:12:20.863|0
dbo|Product_Category_Mapping|2020-10-23 05:12:17.443|2020-10-23 05:12:20.840|0
dbo|Product_Manufacturer_Mapping|2020-10-23 05:12:17.457|2020-10-23 05:12:20.847|0
dbo|Product_Picture_Mapping|2020-10-23 05:12:17.463|2020-10-23 05:12:20.853|0
dbo|Product_ProductTag_Mapping|2020-10-23 05:12:17.483|2020-10-23 05:12:20.860|0
dbo|Product_SpecificationAttribute_Mapping|2020-10-23 05:12:17.510|2020-10-23 05:12:20.867|0
dbo|ProductAttribute|2020-10-22 20:55:54.160|2020-10-22 21:04:27.547|0
dbo|ProductReview|2020-10-22 20:55:54.163|2020-10-22 21:04:27.490|0
dbo|ProductReviewHelpfulness|2020-10-22 20:55:54.167|2020-10-22 21:04:27.497|0
dbo|ProductTag|2020-10-22 20:55:54.170|2020-10-23 05:12:20.857|0
dbo|ProductTemplate|2020-10-22 20:55:54.173|2020-10-22 20:55:54.173|0
dbo|ProductVariant|2020-10-22 20:55:54.190|2020-10-23 05:12:20.980|0
dbo|ProductVariant_ProductAttribute_Mapping|2020-10-22 20:55:54.197|2020-10-22 21:04:27.557|0
dbo|ProductVariantAttributeCombination|2020-10-22 20:55:54.200|2020-10-22 21:04:27.553|0
dbo|ProductVariantAttributeValue|2020-10-22 20:55:54.207|2020-10-22 21:04:27.557|0
dbo|Propietario|2020-10-23 05:12:17.567|2020-10-23 05:12:17.570|0
dbo|Proveedores|2020-10-23 05:12:17.597|2020-10-23 05:12:20.373|11
dbo|QueryReport|2021-05-26 19:38:12.613|2021-05-26 19:38:12.613|108
dbo|QueryReporte|2020-10-23 05:12:17.610|2020-10-23 05:12:17.610|0
dbo|QueuedEmail|2020-10-23 05:12:17.610|2020-10-23 05:12:20.927|0
dbo|RecurringPayment|2020-10-22 20:55:54.233|2020-10-22 21:04:27.583|0
dbo|RecurringPaymentHistory|2020-10-22 20:55:54.237|2020-10-22 21:04:27.583|0
dbo|Relaciones|2020-10-23 05:12:17.623|2020-10-23 05:12:20.377|0
dbo|RelatedProduct|2020-10-23 05:12:17.630|2020-10-23 05:12:19.157|0
dbo|ReporteZ|2020-10-23 05:12:17.630|2020-10-23 05:12:20.373|0
dbo|ResumenIva|2020-10-23 05:12:17.637|2020-10-23 05:12:19.157|0
dbo|ResumenVentaCategorias|2020-10-23 05:12:17.640|2020-10-23 05:12:17.640|188
dbo|ResumenVentas|2020-10-23 05:12:17.643|2020-10-23 05:12:17.643|55
dbo|ResumMov|2020-10-23 05:12:17.647|2020-10-23 05:12:17.647|0
dbo|Retenciones|2020-10-23 05:12:17.650|2020-10-23 05:12:17.650|41
dbo|RetencionIvaVentas|2020-10-23 05:12:17.653|2020-10-23 05:12:17.653|0
dbo|ReturnRequest|2020-10-23 05:12:17.657|2020-10-23 05:12:20.943|0
dbo|RewardPointsHistory|2020-10-23 05:12:17.660|2020-10-23 05:12:20.950|0
dbo|ScheduleTask|2020-10-23 05:12:17.663|2020-10-23 05:12:17.663|0
dbo|Seniat|2020-10-23 05:12:17.670|2020-10-23 05:12:20.380|0
dbo|Seriales|2020-10-23 05:12:17.673|2020-10-23 05:12:20.380|0
dbo|Servicios|2020-10-23 05:12:17.677|2020-10-23 05:12:20.380|0
dbo|Setting|2020-10-23 05:12:17.680|2020-10-23 05:12:17.680|9
dbo|ShippingByWeight|2020-10-23 05:12:17.683|2020-10-23 05:12:17.683|0
dbo|ShippingMethod|2020-10-22 20:55:54.300|2020-10-23 05:12:20.953|0
dbo|ShippingMethodRestrictions|2020-10-23 05:12:17.690|2020-10-23 05:12:20.957|0
dbo|ShoppingCartItem|2020-10-23 05:12:17.693|2020-10-23 05:12:20.963|0
dbo|SpecificationAttribute|2020-10-22 20:55:54.310|2020-10-23 05:12:20.967|0
dbo|SpecificationAttributeOption|2020-10-23 05:12:17.703|2020-10-23 05:12:20.967|0
dbo|spt_fallback_db|2003-04-08 09:18:01.557|2010-04-02 17:41:24.927|0
dbo|spt_fallback_dev|2003-04-08 09:18:02.870|2010-04-02 17:41:24.933|0
dbo|spt_fallback_usg|2003-04-08 09:18:04.180|2010-04-02 17:41:24.940|0
dbo|spt_monitor|2010-04-02 17:34:57.717|2010-04-02 17:41:24.950|1
dbo|spt_values|2010-04-02 17:34:58.017|2020-10-22 16:02:02.227|2508
dbo|StateProvince|2020-10-22 20:55:54.320|2020-10-22 21:04:27.620|0
dbo|Sub_centroCosto|2020-10-23 05:12:17.710|2020-10-23 05:12:17.713|0
dbo|SubGrupo|2020-10-23 05:12:17.713|2020-10-23 05:12:19.167|0
dbo|Tabla_compra|2020-10-23 05:12:17.717|2020-10-23 05:12:20.383|0
dbo|Tabla_temp|2020-10-23 05:12:17.723|2020-10-23 05:12:20.387|0
dbo|Tasa_Intereses|2020-10-23 05:12:17.727|2020-10-23 05:12:17.730|0
dbo|Tasa_moneda|2020-10-23 05:12:17.730|2020-10-23 05:12:20.393|19
dbo|TaxCategory|2020-10-23 05:12:17.733|2020-10-23 05:12:17.733|0
dbo|TaxRate|2020-10-23 05:12:17.740|2020-10-23 05:12:17.740|0
dbo|TierPrice|2020-10-23 05:12:17.743|2020-10-23 05:12:20.980|0
dbo|Tipo_Gastos|2020-10-23 05:12:17.747|2020-10-23 05:12:17.747|0
dbo|Tipo_Nomina|2020-10-23 05:12:17.750|2020-10-23 05:12:20.397|0
dbo|Tipo_Trans_Bank|2020-10-23 05:12:17.753|2020-10-23 05:12:19.173|6
dbo|Tipos|2020-10-23 05:12:17.757|2020-10-23 05:12:19.177|311
dbo|Topic|2020-10-23 05:12:17.760|2020-10-23 05:12:17.760|0
dbo|TrabajoVehiculo|2020-10-23 05:12:17.763|2020-10-23 05:12:17.767|0
dbo|Traslados|2020-10-23 05:12:17.767|2020-10-23 05:12:17.767|0
dbo|Turnos|2020-10-23 05:12:17.770|2020-10-23 05:12:17.770|0
dbo|Unidades|2020-10-23 05:12:17.777|2020-10-23 05:12:20.400|7
dbo|Usuarios|2020-10-23 05:12:17.780|2020-10-23 05:12:20.417|5
dbo|Utilidad|2020-10-23 05:12:17.783|2020-10-23 05:12:20.487|0
dbo|UtilidadesAnuales|2020-10-23 05:12:17.790|2020-10-23 05:12:17.790|0
dbo|Vacacion|2020-10-23 05:12:17.793|2020-10-23 05:12:20.453|0
dbo|Vehiculos|2020-10-23 05:12:17.797|2020-10-23 05:12:17.800|0
dbo|Vendedor|2020-10-23 05:12:17.800|2020-10-23 05:12:20.487|2
dbo|VentasPorCategorias|2020-10-23 05:12:17.807|2020-10-23 05:12:17.807|909
dbo|Widget|2020-10-23 05:12:17.810|2020-10-23 05:12:17.810|0
