dbo|FactsManual|aaaaaFactsManual_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO|NULL
dbo|FactsManual|CODIGO|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|FactsManual|FECHA|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|FactsManual|NOMBRE|NONCLUSTERED|0|0|0|NOMBRE|NULL
dbo|Facturas|aaaaaFactura_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO,Tipo_Orden|NULL
dbo|Facturass|aaaaaFacturas_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO|NULL
dbo|Facturass|CODIGO|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|Facturass|FECHA|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Facturass|NOMBRE|NONCLUSTERED|0|0|0|NOMBRE|NULL
dbo|Fallas|aaaaaFallas_PK|NONCLUSTERED|1|1|0|Codigo|NULL
dbo|Fechas|PK_Fechas|CLUSTERED|1|1|0|fecha|NULL
dbo|Feriados|aaaaaFeriados_PK|NONCLUSTERED|1|1|0|Fecha|NULL
dbo|Formulas|aaaaaFormulas_PK|NONCLUSTERED|1|1|0|Codigo|NULL
dbo|Forums_Forum|IX_Forums_Forum_DisplayOrder|NONCLUSTERED|0|0|0|DisplayOrder|NULL
dbo|Forums_Forum|IX_Forums_Forum_ForumGroupId|NONCLUSTERED|0|0|0|ForumGroupId|NULL
dbo|Forums_Forum|PK__Forums_F__3214EC0745C948A1|CLUSTERED|1|1|0|Id|NULL
dbo|Forums_Group|IX_Forums_Group_DisplayOrder|NONCLUSTERED|0|0|0|DisplayOrder|NULL
dbo|Forums_Group|PK__Forums_G__3214EC074999D985|CLUSTERED|1|1|0|Id|NULL
dbo|Forums_Post|IX_Forums_Post_CustomerId|NONCLUSTERED|0|0|0|CustomerId|NULL
dbo|Forums_Post|IX_Forums_Post_TopicId|NONCLUSTERED|0|0|0|TopicId|NULL
dbo|Forums_Post|PK__Forums_P__3214EC074D6A6A69|CLUSTERED|1|1|0|Id|NULL
dbo|Forums_PrivateMessage|PK__Forums_P__3214EC0730992191|CLUSTERED|1|1|0|Id|NULL
dbo|Forums_Subscription|IX_Forums_Subscription_ForumId|NONCLUSTERED|0|0|0|ForumId|NULL
dbo|Forums_Subscription|IX_Forums_Subscription_TopicId|NONCLUSTERED|0|0|0|TopicId|NULL
dbo|Forums_Subscription|PK__Forums_S__3214EC07513AFB4D|CLUSTERED|1|1|0|Id|NULL
dbo|Forums_Topic|IX_Forums_Topic_ForumId|NONCLUSTERED|0|0|0|ForumId|NULL
dbo|Forums_Topic|PK__Forums_T__3214EC07550B8C31|CLUSTERED|1|1|0|Id|NULL
dbo|Gastos|otro|NONCLUSTERED|0|0|0|COD_PROVEEDOR|NULL
dbo|Gastos|rec|NONCLUSTERED|0|0|0|NUM_FACT|NULL
